Zip,5 Mile Population,Recorded,ORG User,Modified User
78041,"50,184",12/6/2018,admin_UL,admin_UL
78043,"48,283",12/6/2018,admin_UL,admin_UL
85013,"392,947",12/6/2018,admin_UL,admin_UL
79915,"209,568",12/6/2018,admin_UL,admin_UL
53916,"23,978",12/6/2018,admin_UL,admin_UL
31401,"66,870",12/6/2018,admin_UL,admin_UL
31522,"21,767",12/6/2018,admin_UL,admin_UL
10922,"36,841",12/6/2018,admin_UL,admin_UL
10601,"219,034",12/6/2018,admin_UL,admin_UL
08759,"39,140",12/6/2018,admin_UL,admin_UL
74134,"165,994",12/6/2018,admin_UL,admin_UL
94551,"40,399",12/6/2018,admin_UL,admin_UL
94565,"160,379",12/6/2018,admin_UL,admin_UL
94513,"110,869",12/6/2018,admin_UL,admin_UL
86304,"20,758",12/6/2018,admin_UL,admin_UL
77301,"35,510",12/6/2018,admin_UL,admin_UL
06355,"49,258",12/5/2018,admin_UL,admin_UL
60173,"246,113",12/5/2018,admin_UL,admin_UL
60007,"152,514",12/5/2018,admin_UL,admin_UL
60076,"590,811",12/5/2018,admin_UL,admin_UL
77044,"91,156",12/5/2018,admin_UL,admin_UL
77034,"291,306",12/5/2018,admin_UL,admin_UL
95023,"53,155",12/5/2018,admin_UL,admin_UL
95060,"50,594",12/5/2018,admin_UL,admin_UL
28803,"48,725",12/5/2018,admin_UL,admin_UL
28607,"31,324",12/5/2018,admin_UL,admin_UL
28801,"135,312",12/5/2018,admin_UL,admin_UL
95076,"89,083",12/5/2018,admin_UL,admin_UL
60062,"211,800",12/5/2018,admin_UL,admin_UL
60142,"62,349",12/5/2018,admin_UL,admin_UL
10952,"158,610",12/5/2018,admin_UL,admin_UL
77066,"340,736",12/5/2018,admin_UL,admin_UL
77459,"102,230",12/5/2018,admin_UL,admin_UL
77450,"85,522",12/5/2018,admin_UL,admin_UL
77006,"498,374",12/5/2018,admin_UL,admin_UL
60201,"433,900",12/5/2018,admin_UL,admin_UL
60047,"112,114",12/5/2018,admin_UL,admin_UL
60622,"1,240,431",12/5/2018,admin_UL,admin_UL
60077,"530,882",12/5/2018,admin_UL,admin_UL
06019,"39,980",12/5/2018,admin_UL,admin_UL
34601,"23,331",12/5/2018,admin_UL,admin_UL
06106,"302,505",12/5/2018,admin_UL,admin_UL
29601,"76,407",12/5/2018,admin_UL,admin_UL
38137,"142,021",12/5/2018,admin_UL,admin_UL
60030,"178,882",12/5/2018,admin_UL,admin_UL
44720,"102,696",12/4/2018,admin_UL,admin_UL
28312,"25,957",12/4/2018,admin_UL,admin_UL
80546,"31,583",12/4/2018,admin_UL,admin_UL
98632,"50,320",12/4/2018,admin_UL,admin_UL
43537,"65,042",12/4/2018,admin_UL,admin_UL
16801,"70,974",12/1/2018,admin_UL,admin_UL
60403,"165,625",12/1/2018,admin_UL,admin_UL
60451,"103,041",12/1/2018,admin_UL,admin_UL
60901,"46,149",12/1/2018,admin_UL,admin_UL
48502,"156,626",12/1/2018,admin_UL,admin_UL
48060,"41,565",12/1/2018,admin_UL,admin_UL
29169,"120,004",12/1/2018,admin_UL,admin_UL
01864,"85,307",12/1/2018,admin_UL,admin_UL
84044,"112,476",12/1/2018,admin_UL,admin_UL
84104,"210,886",12/1/2018,admin_UL,admin_UL
84010,"46,298",12/1/2018,admin_UL,admin_UL
02067,"119,850",12/1/2018,admin_UL,admin_UL
02382,"109,280",12/1/2018,admin_UL,admin_UL
01876,"182,063",12/1/2018,admin_UL,admin_UL
01754,"80,419",12/1/2018,admin_UL,admin_UL
84041,"121,797",12/1/2018,admin_UL,admin_UL
01880,"273,342",12/1/2018,admin_UL,admin_UL
02021,"192,272",12/1/2018,admin_UL,admin_UL
29071,"62,553",12/1/2018,admin_UL,admin_UL
29210,"60,925",12/1/2018,admin_UL,admin_UL
29550,"33,060",12/1/2018,admin_UL,admin_UL
48506,"80,503",12/1/2018,admin_UL,admin_UL
48509,"114,788",12/1/2018,admin_UL,admin_UL
33442,"333,130",12/1/2018,admin_UL,admin_UL
60423,"69,160",12/1/2018,admin_UL,admin_UL
60435,"141,415",12/1/2018,admin_UL,admin_UL
23450,"109,598",12/1/2018,admin_UL,admin_UL
79382,"59,208",12/1/2018,admin_UL,admin_UL
08050,"32,851",11/29/2018,admin_UL,admin_UL
08830,"291,182",11/29/2018,admin_UL,admin_UL
07065,"332,619",11/29/2018,admin_UL,admin_UL
34654,"89,119",11/29/2018,admin_UL,admin_UL
94558,"69,353",11/29/2018,admin_UL,admin_UL
94590,"141,964",11/29/2018,admin_UL,admin_UL
28273,"160,831",11/29/2018,admin_UL,admin_UL
30909,"127,284",11/29/2018,admin_UL,admin_UL
56529,"47,721",11/29/2018,admin_UL,admin_UL
20120,"127,518",11/29/2018,admin_UL,admin_UL
28105,"111,971",11/29/2018,admin_UL,admin_UL
95687,"62,484",11/29/2018,admin_UL,admin_UL
28110,"54,754",11/29/2018,admin_UL,admin_UL
36867,"86,359",11/29/2018,admin_UL,admin_UL
95476,"35,666",11/29/2018,admin_UL,admin_UL
94954,"39,740",11/29/2018,admin_UL,admin_UL
95472,"27,125",11/29/2018,admin_UL,admin_UL
94952,"32,571",11/29/2018,admin_UL,admin_UL
60453,"321,130",11/29/2018,admin_UL,admin_UL
60643,"436,444",11/29/2018,admin_UL,admin_UL
95401,"119,226",11/29/2018,admin_UL,admin_UL
94559,"28,892",11/29/2018,admin_UL,admin_UL
48047,"68,586",11/29/2018,admin_UL,admin_UL
60443,"137,458",11/29/2018,admin_UL,admin_UL
07753,"138,940",11/29/2018,admin_UL,admin_UL
08701,"130,366",11/29/2018,admin_UL,admin_UL
08816,"210,659",11/29/2018,admin_UL,admin_UL
08732,"115,668",11/29/2018,admin_UL,admin_UL
08805,"168,892",11/29/2018,admin_UL,admin_UL
08534,"26,340",11/29/2018,admin_UL,admin_UL
08733,"39,140",11/29/2018,admin_UL,admin_UL
08861,"274,309",11/29/2018,admin_UL,admin_UL
95620,"21,758",11/29/2018,admin_UL,admin_UL
92705,"575,266",11/28/2018,admin_UL,admin_UL
46260,"164,527",11/28/2018,admin_UL,admin_UL
12432,"24,901",11/28/2018,admin_UL,admin_UL
12302,"29,133",11/28/2018,admin_UL,admin_UL
11010,"698,646",11/28/2018,admin_UL,admin_UL
44483,"75,424",11/28/2018,admin_UL,admin_UL
27539,"47,946",11/27/2018,admin_UL,admin_UL
45504,"49,208",11/27/2018,admin_UL,admin_UL
66112,"77,820",11/27/2018,admin_UL,admin_UL
89113,"311,163",11/26/2018,admin_UL,admin_UL
10065,"2,779,655",11/23/2018,admin_UL,admin_UL
11749,"219,142",11/23/2018,admin_UL,admin_UL
11701,"261,825",11/23/2018,admin_UL,admin_UL
43201,"331,070",11/23/2018,admin_UL,admin_UL
08817,"278,828",11/23/2018,admin_UL,admin_UL
39305,"22,245",11/23/2018,admin_UL,admin_UL
39201,"43,812",11/23/2018,admin_UL,admin_UL
90701,"622,116",11/23/2018,admin_UL,admin_UL
14559,"36,991",11/23/2018,admin_UL,admin_UL
35756,"28,258",11/23/2018,admin_UL,admin_UL
32034,"38,623",11/23/2018,admin_UL,admin_UL
77531,"38,491",11/23/2018,admin_UL,admin_UL
34974,"25,984",11/23/2018,admin_UL,admin_UL
32233,"95,837",11/23/2018,admin_UL,admin_UL
33823,"33,816",11/23/2018,admin_UL,admin_UL
34265,"25,636",11/23/2018,admin_UL,admin_UL
90623,"695,766",11/23/2018,admin_UL,admin_UL
90631,"503,101",11/23/2018,admin_UL,admin_UL
90222,"992,570",11/23/2018,admin_UL,admin_UL
90601,"510,004",11/23/2018,admin_UL,admin_UL
90650,"600,996",11/23/2018,admin_UL,admin_UL
14526,"96,858",11/23/2018,admin_UL,admin_UL
08260,"42,610",11/23/2018,admin_UL,admin_UL
07090,"380,887",11/23/2018,admin_UL,admin_UL
43017,"177,642",11/23/2018,admin_UL,admin_UL
02124,"615,521",11/23/2018,admin_UL,admin_UL
37138,"65,430",11/23/2018,admin_UL,admin_UL
37055,"29,178",11/23/2018,admin_UL,admin_UL
08088,"24,787",11/23/2018,admin_UL,admin_UL
08037,"24,048",11/23/2018,admin_UL,admin_UL
08221,"121,565",11/23/2018,admin_UL,admin_UL
60505,"242,235",11/23/2018,admin_UL,admin_UL
60172,"242,378",11/23/2018,admin_UL,admin_UL
60644,"844,853",11/23/2018,admin_UL,admin_UL
60439,"168,135",11/23/2018,admin_UL,admin_UL
60521,"198,042",11/23/2018,admin_UL,admin_UL
60462,"187,736",11/23/2018,admin_UL,admin_UL
60031,"150,449",11/23/2018,admin_UL,admin_UL
60187,"235,646",11/23/2018,admin_UL,admin_UL
11772,"100,076",11/23/2018,admin_UL,admin_UL
11769,"176,338",11/23/2018,admin_UL,admin_UL
11950,"75,668",11/23/2018,admin_UL,admin_UL
60563,"173,927",11/23/2018,admin_UL,admin_UL
60527,"213,367",11/23/2018,admin_UL,admin_UL
60123,"125,081",11/23/2018,admin_UL,admin_UL
11784,"198,234",11/23/2018,admin_UL,admin_UL
11706,"133,561",11/23/2018,admin_UL,admin_UL
11702,"194,681",11/23/2018,admin_UL,admin_UL
11743,"132,736",11/23/2018,admin_UL,admin_UL
92399,"63,784",11/22/2018,admin_UL,admin_UL
73003,"123,601",11/22/2018,admin_UL,admin_UL
20782,"681,943",11/22/2018,admin_UL,admin_UL
45373,"38,002",11/21/2018,admin_UL,admin_UL
66205,"218,583",11/21/2018,admin_UL,admin_UL
84770,"46,532",11/21/2018,admin_UL,admin_UL
55125,"117,529",11/21/2018,admin_UL,admin_UL
27606,"155,131",11/21/2018,admin_UL,admin_UL
46037,"114,975",11/21/2018,admin_UL,admin_UL
93612,"348,395",11/20/2018,admin_UL,admin_UL
93257,"77,957",11/20/2018,admin_UL,admin_UL
93638,"53,217",11/20/2018,admin_UL,admin_UL
93637,"39,969",11/20/2018,admin_UL,admin_UL
68107,"187,032",11/20/2018,admin_UL,admin_UL
95966,"31,470",11/20/2018,admin_UL,admin_UL
95695,"37,850",11/20/2018,admin_UL,admin_UL
48912,"185,233",11/20/2018,admin_UL,admin_UL
50324,"216,243",11/20/2018,admin_UL,admin_UL
50310,"152,391",11/20/2018,admin_UL,admin_UL
50309,"228,268",11/20/2018,admin_UL,admin_UL
70122,"167,068",11/20/2018,admin_UL,admin_UL
70072,"105,902",11/20/2018,admin_UL,admin_UL
70006,"162,826",11/20/2018,admin_UL,admin_UL
70032,"131,753",11/20/2018,admin_UL,admin_UL
45202,"275,905",11/20/2018,admin_UL,admin_UL
40219,"159,248",11/20/2018,admin_UL,admin_UL
40223,"142,044",11/20/2018,admin_UL,admin_UL
72211,"121,060",11/20/2018,admin_UL,admin_UL
71913,"52,722",11/20/2018,admin_UL,admin_UL
72034,"50,651",11/20/2018,admin_UL,admin_UL
72113,52018;,11/20/2018,admin_UL,admin_UL
41017,"110,941",11/20/2018,admin_UL,admin_UL
50010,"31,604",11/20/2018,admin_UL,admin_UL
45011,"101,096",11/20/2018,admin_UL,admin_UL
45042,"42,699",11/20/2018,admin_UL,admin_UL
02673,"51,098",11/20/2018,admin_UL,admin_UL
70433,"41,934",11/20/2018,admin_UL,admin_UL
48911,"164,673",11/20/2018,admin_UL,admin_UL
95926,"74,525",11/20/2018,admin_UL,admin_UL
95928,"74,525",11/20/2018,admin_UL,admin_UL
63088,"147,571",11/20/2018,admin_UL,admin_UL
95616,"45,370",11/20/2018,admin_UL,admin_UL
95667,"36,481",11/20/2018,admin_UL,admin_UL
95603,"26,986",11/20/2018,admin_UL,admin_UL
96002,"34,230",11/20/2018,admin_UL,admin_UL
95991,"71,979",11/20/2018,admin_UL,admin_UL
93657,"37,416",11/20/2018,admin_UL,admin_UL
93650,"246,309",11/20/2018,admin_UL,admin_UL
93711,"275,666",11/20/2018,admin_UL,admin_UL
93611,"237,196",11/20/2018,admin_UL,admin_UL
68128,"168,875",11/20/2018,admin_UL,admin_UL
93277,"52,358",11/20/2018,admin_UL,admin_UL
89169,"445,655",11/19/2018,admin_UL,admin_UL
79701,"99,572",11/16/2018,admin_UL,admin_UL
79706,"28,368",11/16/2018,admin_UL,admin_UL
65536,"30,308",11/16/2018,admin_UL,admin_UL
01040,"78,108",11/16/2018,admin_UL,admin_UL
73008,"186,758",11/16/2018,admin_UL,admin_UL
73012,"61,427",11/16/2018,admin_UL,admin_UL
02893,"94,430",11/16/2018,admin_UL,admin_UL
21227,"349,218",11/16/2018,admin_UL,admin_UL
79707,"61,981",11/16/2018,admin_UL,admin_UL
53007,"237,193",11/16/2018,admin_UL,admin_UL
65807,"186,596",11/16/2018,admin_UL,admin_UL
22903,"43,229",11/16/2018,admin_UL,admin_UL
10965,194563,11/15/2018,admin_UL,admin_UL
75033,"159,953",11/15/2018,admin_UL,admin_UL
93111,"33,996",11/15/2018,admin_UL,admin_UL
12309,"158,506",11/15/2018,admin_UL,admin_UL
30043,"126,446",11/15/2018,admin_UL,admin_UL
91344,"265,212",11/15/2018,admin_UL,admin_UL
91723,"476,998",11/15/2018,admin_UL,admin_UL
89120,"371,319",11/15/2018,admin_UL,admin_UL
91324,"511,283",11/15/2018,admin_UL,admin_UL
93446,"46,999",11/15/2018,admin_UL,admin_UL
92627,"476,465",11/15/2018,admin_UL,admin_UL
91214,"197,207",11/15/2018,admin_UL,admin_UL
91307,"151,631",11/15/2018,admin_UL,admin_UL
91206,"498,891",11/15/2018,admin_UL,admin_UL
91311,"155,174",11/15/2018,admin_UL,admin_UL
92637,"285,294",11/15/2018,admin_UL,admin_UL
93103,"79,245",11/15/2018,admin_UL,admin_UL
71270,"34,580",11/14/2018,admin_UL,admin_UL
63134,"217,807",11/14/2018,admin_UL,admin_UL
62294,"26,797",11/14/2018,admin_UL,admin_UL
63131,"91,723",11/14/2018,admin_UL,admin_UL
67226,"39,191",11/14/2018,admin_UL,admin_UL
61571,"25,122",11/14/2018,admin_UL,admin_UL
63101,"211,884",11/14/2018,admin_UL,admin_UL
67052,"22,922",11/14/2018,admin_UL,admin_UL
63133,"398,158",11/14/2018,admin_UL,admin_UL
71111,"45,155",11/14/2018,admin_UL,admin_UL
77373,"166,344",11/14/2018,admin_UL,admin_UL
77327,"26,874",11/14/2018,admin_UL,admin_UL
11563,"532,178",11/14/2018,admin_UL,admin_UL
36830,"45,912",11/14/2018,admin_UL,admin_UL
77058,"214,881",11/14/2018,admin_UL,admin_UL
97035,"227,464",11/13/2018,admin_UL,admin_UL
83706,"69,322",11/13/2018,admin_UL,admin_UL
83647,"21,788",11/13/2018,admin_UL,admin_UL
83642,"49,810",11/13/2018,admin_UL,admin_UL
15237,"110,242",11/13/2018,admin_UL,admin_UL
87101,"172,360",11/13/2018,admin_UL,admin_UL
84078,"30,056",11/13/2018,admin_UL,admin_UL
84604,"41,531",11/13/2018,admin_UL,admin_UL
32827,"70,975",11/13/2018,admin_UL,admin_UL
61832,"45,447",11/13/2018,admin_UL,admin_UL
46130,"20,408",11/13/2018,admin_UL,admin_UL
32822,"238,807",11/13/2018,admin_UL,admin_UL
44221,"203,942",11/13/2018,admin_UL,admin_UL
46168,"45,454",11/13/2018,admin_UL,admin_UL
27514,"89,036",11/13/2018,admin_UL,admin_UL
78006,"37,016",11/9/2018,admin_UL,admin_UL
48071,"361,758",11/9/2018,admin_UL,admin_UL
78240,"384,183",11/9/2018,admin_UL,admin_UL
78204,"265,727",11/9/2018,admin_UL,admin_UL
48125,"326,654",11/9/2018,admin_UL,admin_UL
31313,"53,042",11/9/2018,admin_UL,admin_UL
06451,"59,400",11/9/2018,admin_UL,admin_UL
06880,"101,764",11/9/2018,admin_UL,admin_UL
06902,"188,639",11/9/2018,admin_UL,admin_UL
06511,"247,017",11/9/2018,admin_UL,admin_UL
06901,"188,639",11/9/2018,admin_UL,admin_UL
10549,"52,607",11/9/2018,admin_UL,admin_UL
06824,"186,599",11/9/2018,admin_UL,admin_UL
06450,"83,352",11/9/2018,admin_UL,admin_UL
06410,"46,930",11/9/2018,admin_UL,admin_UL
06851,"115,256",11/9/2018,admin_UL,admin_UL
06473,"127,097",11/9/2018,admin_UL,admin_UL
06770,"104,796",11/9/2018,admin_UL,admin_UL
06897,"49,871",11/9/2018,admin_UL,admin_UL
06606,"288,248",11/9/2018,admin_UL,admin_UL
95201,"182,489",11/9/2018,admin_UL,admin_UL
46350,"45,959",11/9/2018,admin_UL,admin_UL
46410,"82,602",11/9/2018,admin_UL,admin_UL
46322,"181,146",11/9/2018,admin_UL,admin_UL
44017,"222,679",11/9/2018,admin_UL,admin_UL
95336,"48,055",11/9/2018,admin_UL,admin_UL
78216,"270,315",11/9/2018,admin_UL,admin_UL
78230,"305,290",11/9/2018,admin_UL,admin_UL
46405,"125,101",11/9/2018,admin_UL,admin_UL
46342,"94,778",11/9/2018,admin_UL,admin_UL
70816,"146,260",11/9/2018,admin_UL,admin_UL
48228,"375,979",11/9/2018,admin_UL,admin_UL
36611,"37,067",11/9/2018,admin_UL,admin_UL
20814,"345,006",11/9/2018,admin_UL,admin_UL
20659,"24,750",11/9/2018,admin_UL,admin_UL
88220,"36,695",11/8/2018,admin_UL,admin_UL
46628,"73,316",11/8/2018,admin_UL,admin_UL
37601,"76,122",11/8/2018,admin_UL,admin_UL
97756,"40,742",11/7/2018,admin_UL,admin_UL
46201,"215,271",11/7/2018,admin_UL,admin_UL
44321,"55,797",11/7/2018,admin_UL,admin_UL
37388,"26,452",11/6/2018,admin_UL,admin_UL
33487,"216,820",11/6/2018,admin_UL,admin_UL
75220,"221,835",11/6/2018,admin_UL,admin_UL
07628,"333,503",11/6/2018,admin_UL,admin_UL
63040,"72,118",11/6/2018,admin_UL,admin_UL
29506,"20,536",11/6/2018,admin_UL,admin_UL
29588,"72,665",11/6/2018,admin_UL,admin_UL
96819,"279,690",11/6/2018,admin_UL,admin_UL
36109,"76,033",11/6/2018,admin_UL,admin_UL
24153,"37,379",11/2/2018,admin_UL,admin_UL
29906,"24,438",11/2/2018,admin_UL,admin_UL
44708,"157,347",11/2/2018,admin_UL,admin_UL
92075,"147,895",11/2/2018,admin_UL,admin_UL
37857,"21,977",11/1/2018,admin_UL,admin_UL
81212,"26,480",11/1/2018,admin_UL,admin_UL
55418,"392,685",11/1/2018,admin_UL,admin_UL
98465,"174,458",11/1/2018,admin_UL,admin_UL
40511,"33,879",10/31/2018,admin_UL,admin_UL
14216,"328,996",10/31/2018,admin_UL,admin_UL
94122,"741,696",10/31/2018,admin_UL,admin_UL
30326,"314,758",10/31/2018,admin_UL,admin_UL
93311,"49,732",10/31/2018,admin_UL,admin_UL
29418,"148,966",10/31/2018,admin_UL,admin_UL
89511,"28,824",10/31/2018,admin_UL,admin_UL
45440,"153,067",10/31/2018,admin_UL,admin_UL
92503,"225,667",10/31/2018,admin_UL,admin_UL
12207,"142,315",10/30/2018,admin_UL,admin_UL
12586,"36,122",10/30/2018,admin_UL,admin_UL
21244,"159,025",10/30/2018,admin_UL,admin_UL
89118,"455,240",10/29/2018,admin_UL,admin_UL
73196,"235,359",10/26/2018,admin_UL,admin_UL
92129,"323,448",10/26/2018,admin_UL,admin_UL
68147,"169,487",10/25/2018,admin_UL,admin_UL
45840,"57,286",10/25/2018,admin_UL,admin_UL
34957,"70,883",10/25/2018,admin_UL,admin_UL
92103,"539,810",10/24/2018,admin_UL,admin_UL
11510,"429,444",10/24/2018,admin_UL,admin_UL
29928,"50,343",10/24/2018,admin_UL,admin_UL
07801,"91,421",10/24/2018,admin_UL,admin_UL
92592,"79,971",10/24/2018,admin_UL,admin_UL
14150,"195,730",10/24/2018,admin_UL,admin_UL
80013,"391,691",10/23/2018,admin_UL,admin_UL
80907,"221,816",10/23/2018,admin_UL,admin_UL
87121,"79,117",10/23/2018,admin_UL,admin_UL
97233,"268,243",10/23/2018,admin_UL,admin_UL
20882,"83,069",10/19/2018,admin_UL,admin_UL
75022,"112,192",10/19/2018,admin_UL,admin_UL
90017,"1,184,206",10/19/2018,admin_UL,admin_UL
33415,"288,483",10/19/2018,admin_UL,admin_UL
07013,"600,172",10/19/2018,admin_UL,admin_UL
91607,"557,230",10/19/2018,admin_UL,admin_UL
14221,"167,490",10/19/2018,admin_UL,admin_UL
85233,"464,350",10/18/2018,admin_UL,admin_UL
85381,"331,726",10/17/2018,admin_UL,admin_UL
44460,"26,017",10/16/2018,admin_UL,admin_UL
27101,"70,216",10/16/2018,admin_UL,admin_UL
80524,"37,315",10/16/2018,admin_UL,admin_UL
87110,"303,018",10/16/2018,admin_UL,admin_UL
97070,"61,277",10/16/2018,admin_UL,admin_UL
97338,"20,930",10/16/2018,admin_UL,admin_UL
46516,"100,919",10/16/2018,admin_UL,admin_UL
98223,"41,833",10/16/2018,admin_UL,admin_UL
52240,"100,142",10/16/2018,admin_UL,admin_UL
97051,"22,234",10/16/2018,admin_UL,admin_UL
97206,"439,153",10/16/2018,admin_UL,admin_UL
87106,"196,733",10/16/2018,admin_UL,admin_UL
97068,"94,004",10/16/2018,admin_UL,admin_UL
89147,"374,236",10/16/2018,admin_UL,admin_UL
47130,"90,705",10/16/2018,admin_UL,admin_UL
28328,"26,950",10/16/2018,admin_UL,admin_UL
82007,"21,471",10/16/2018,admin_UL,admin_UL
48183,"110,486",10/11/2018,admin_UL,admin_UL
93534,"42,746",10/11/2018,admin_UL,admin_UL
49546,"102,509",10/11/2018,admin_UL,admin_UL
93535,"79,556",10/11/2018,admin_UL,admin_UL
14215,"355,653",10/11/2018,admin_UL,admin_UL
19061,"189,668",10/11/2018,admin_UL,admin_UL
44004,"34,112",10/11/2018,admin_UL,admin_UL
12561,"30,956",10/11/2018,admin_UL,admin_UL
92307,"40,048",10/9/2018,admin_UL,admin_UL
02903,"392,207",10/9/2018,admin_UL,admin_UL
66502,"43,982",10/9/2018,admin_UL,admin_UL
92656,"243,065",10/9/2018,admin_UL,admin_UL
27127,"106,756",10/9/2018,admin_UL,admin_UL
27360,"48,426",10/9/2018,admin_UL,admin_UL
56401,"31,876",10/9/2018,admin_UL,admin_UL
32940,"82,987",10/9/2018,admin_UL,admin_UL
27370,"22,549",10/9/2018,admin_UL,admin_UL
28387,"33,784",10/9/2018,admin_UL,admin_UL
27546,"21,550",10/9/2018,admin_UL,admin_UL
55901,"61,075",10/9/2018,admin_UL,admin_UL
02860,"309,183",10/9/2018,admin_UL,admin_UL
92691,"344,985",10/9/2018,admin_UL,admin_UL
02879,"43,479",10/9/2018,admin_UL,admin_UL
97401,"124,593",10/9/2018,admin_UL,admin_UL
97504,"52,721",10/9/2018,admin_UL,admin_UL
27358,"46,001",10/9/2018,admin_UL,admin_UL
32789,"256,832",10/9/2018,admin_UL,admin_UL
27896,"21,160",10/9/2018,admin_UL,admin_UL
85202,"398,944",10/9/2018,admin_UL,admin_UL
89148,"207,822",10/8/2018,admin_UL,admin_UL
89134,"241,285",10/8/2018,admin_UL,admin_UL
89110,"376,971",10/8/2018,admin_UL,admin_UL
91355,"86,677",10/5/2018,admin_UL,admin_UL
93550,"82,884",10/5/2018,admin_UL,admin_UL
46225,"219,360",10/5/2018,admin_UL,admin_UL
49505,"211,993",10/5/2018,admin_UL,admin_UL
20697,"301,497",10/5/2018,admin_UL,admin_UL
20847,"199,072",10/5/2018,admin_UL,admin_UL
53051,"91,606",10/5/2018,admin_UL,admin_UL
75287,"362,382",10/5/2018,admin_UL,admin_UL
75001,"409,895",10/5/2018,admin_UL,admin_UL
75052,"211,502",10/5/2018,admin_UL,admin_UL
11801,"267,611",10/5/2018,admin_UL,admin_UL
33498,"136,902",10/5/2018,admin_UL,admin_UL
93263,"21,436",10/5/2018,admin_UL,admin_UL
06607,"219,715",10/5/2018,admin_UL,admin_UL
91304,"264,802",10/5/2018,admin_UL,admin_UL
91733,"576,442",10/5/2018,admin_UL,admin_UL
29385,"35,744",10/5/2018,admin_UL,admin_UL
91016,"285,844",10/5/2018,admin_UL,admin_UL
32503,"99,244",10/4/2018,admin_UL,admin_UL
32566,"44,917",10/4/2018,admin_UL,admin_UL
32540,"31,527",10/4/2018,admin_UL,admin_UL
92677,"239,411",10/4/2018,admin_UL,admin_UL
92345,"107,317",10/4/2018,admin_UL,admin_UL
92201,"197,107",10/4/2018,admin_UL,admin_UL
32778,"26,023",10/4/2018,admin_UL,admin_UL
85706,"90,291",10/4/2018,admin_UL,admin_UL
85032,"283,861",10/4/2018,admin_UL,admin_UL
31216,"46,234",10/4/2018,admin_UL,admin_UL
70611,"22,526",10/4/2018,admin_UL,admin_UL
70601,"45,935",10/4/2018,admin_UL,admin_UL
23185,"47,833",10/4/2018,admin_UL,admin_UL
92543,"80,390",10/4/2018,admin_UL,admin_UL
92027,"107,500",10/4/2018,admin_UL,admin_UL
92236,"110,164",10/4/2018,admin_UL,admin_UL
23702,"145,739",10/4/2018,admin_UL,admin_UL
92262,"30,939",10/4/2018,admin_UL,admin_UL
66049,"33,658",10/4/2018,admin_UL,admin_UL
32505,"99,244",10/4/2018,admin_UL,admin_UL
74146,"253,764",10/4/2018,admin_UL,admin_UL
66604,"54,914",10/4/2018,admin_UL,admin_UL
92025,"107,500",10/4/2018,admin_UL,admin_UL
47711,"100,724",10/3/2018,admin_UL,admin_UL
80906,"111,086",10/3/2018,admin_UL,admin_UL
17042,"37,846",10/3/2018,admin_UL,admin_UL
80909,"296,274",10/3/2018,admin_UL,admin_UL
80634,"90,305",10/3/2018,admin_UL,admin_UL
92591,"112,747",9/28/2018,admin_UL,admin_UL
48176,"22,911",9/28/2018,admin_UL,admin_UL
48167,"107,569",9/28/2018,admin_UL,admin_UL
29483,"92,142",9/28/2018,admin_UL,admin_UL
48174,"118,974",9/28/2018,admin_UL,admin_UL
29501,"68,021",9/28/2018,admin_UL,admin_UL
37043,"49,254",9/28/2018,admin_UL,admin_UL
10509,"25,835",9/28/2018,admin_UL,admin_UL
66210,"247,109",9/28/2018,admin_UL,admin_UL
29644,"21,303",9/28/2018,admin_UL,admin_UL
66212,"277,142",9/28/2018,admin_UL,admin_UL
91766,"247,002",9/28/2018,admin_UL,admin_UL
29609,"72,622",9/28/2018,admin_UL,admin_UL
91352,"423,316",9/28/2018,admin_UL,admin_UL
92501,"241,986",9/28/2018,admin_UL,admin_UL
93001,"33,238",9/28/2018,admin_UL,admin_UL
92557,"246,142",9/28/2018,admin_UL,admin_UL
68501,"205,943",9/26/2018,admin_UL,admin_UL
28504,"21,304",9/26/2018,admin_UL,admin_UL
28311,"38,449",9/26/2018,admin_UL,admin_UL
28352,"24,107",9/26/2018,admin_UL,admin_UL
43605,"186,386",9/26/2018,admin_UL,admin_UL
43560,"121,902",9/26/2018,admin_UL,admin_UL
80027,"150,134",9/25/2018,admin_UL,admin_UL
47710,"69,013",9/25/2018,admin_UL,admin_UL
81504,"46,172",9/25/2018,admin_UL,admin_UL
87124,"103,091",9/25/2018,admin_UL,admin_UL
33901,"157,033",9/25/2018,admin_UL,admin_UL
17508,"50,971",9/25/2018,admin_UL,admin_UL
89128,"390,801",9/25/2018,admin_UL,admin_UL
52801,"143,241",9/25/2018,admin_UL,admin_UL
73112,"233,313",9/21/2018,admin_UL,admin_UL
32570,"33,027",9/21/2018,admin_UL,admin_UL
85750,"109,492",9/21/2018,admin_UL,admin_UL
70801,"123,143",9/21/2018,admin_UL,admin_UL
27235,"80,094",9/20/2018,admin_UL,admin_UL
44691,"43,171",9/20/2018,admin_UL,admin_UL
32904,"32,691",9/20/2018,admin_UL,admin_UL
33147,"585,345",9/20/2018,admin_UL,admin_UL
27410,"92,364",9/20/2018,admin_UL,admin_UL
98038,"33,920",9/19/2018,admin_UL,admin_UL
55109,"181,426",9/19/2018,admin_UL,admin_UL
98310,"87,963",9/19/2018,admin_UL,admin_UL
30741,"51,948",9/14/2018,admin_UL,admin_UL
28025,"55,133",9/14/2018,admin_UL,admin_UL
