Zip,Product,Recorded,ORG User,Modified User
10019,"Verizon 100.0%, Spectrum 98.4%, Verizon Fios 91.4%, RCN 67.6%, Consolidated 3.4%",1/10/2019,admin_UL,admin_UL
94043,"Xfinity 95.9%, AT&T Internet 92.5%, Sonic 45.2%, AT&T Fiber 34.0%",1/10/2019,admin_UL,admin_UL
95134,"Xfinity 94.9%, AT&T Internet 82.9%, Sonic 8.2%",1/10/2019,admin_UL,admin_UL
36301,"CenturyLink - DSL 96.6%, Xfinity 81.4%, Spectrum 63.4%, Wow! 60.9%, CenturyLink - Fiber 2.9%",1/10/2019,admin_UL,admin_UL
10018,"Spectrum 100.0%, Verizon 100.0%, Verizon Fios 90.6%, RCN 64.0%",1/10/2019,admin_UL,admin_UL
92708,"Spectrum 100.0%, Frontier - DSL 62.4%, AT&T Internet 34.3%, Frontier - Fiber 11.4%",1/10/2019,admin_UL,admin_UL
83401,"Fybercom - Fiber 100.0%, CenturyLink 95.6%, Cable One 90.1%, Direct - Cable 19.3%, Direct - DSL 19.3%, Direct - Fiber 19.3%, Silver Star 9.8%, CenturyLink - Fiber 3.7%",1/10/2019,admin_UL,admin_UL
92501,"Spectrum 100.0%, AT&T Internet 98..7%, AT&T Fiber 8.2%",1/10/2019,admin_UL,admin_UL
18015,"Service Electric Broadband Cable 100.0%, Verizon 94.8%, RCN 88.0%",1/10/2019,admin_UL,admin_UL
92706,"Spectrum 98.4%, AT&T Internet 98.0%",1/10/2019,admin_UL,admin_UL
75002,"Spectrum 91.5%, AT&T Internet 88.1%, Frontier - Fiber 16.0%, Frontier - DSL 14.8%, Grande - Cable 14.8%, SuddenLink 8.8%, AT&T Fiber 7.7%, Grande - DSL 2.5%",1/10/2019,admin_UL,admin_UL
66061,"Xfinity 98.0%, Google Fiber 97.0%, AT&T Internet 92.9%, AT&T Fiber 36.6%, Consolidated 36.3%, CenturyLink - Fiber 5.4%, CenturyLink - DSL 4.1%",1/10/2019,admin_UL,admin_UL
77410,"Xfinity 96.3%, AT&T Internet 95.1%, enTouch - Fiber 45.2%, enTouch - Cable 45.2%, AT&T Fiber 39.9%, Spectrum 2.6%",1/10/2019,admin_UL,admin_UL
77584,"AT&T Internet 99.0%, Xfinity 94.3%, Newwave 13.7%, AT&T Fiber 12.1%, enTouch - Fiber 5.2%, enTouch - Cable 5.2%",1/10/2019,admin_UL,admin_UL
91204,"AT&T Internet 100.0%, Spectrum 100.0%, ConnectTo 70.8%, Sonic 22.3%",1/10/2019,admin_UL,admin_UL
20136,"Xfinity 90.6%, Verizon Fios 85.7%, Verizon 68.4%, RCN 24.4%",1/10/2019,admin_UL,admin_UL
33414,"Xfinity 99.6%, AT&T Internet 90.2%, AT&T Fiber 17.7%",1/10/2019,admin_UL,admin_UL
07712,"Optimum 96.6%, Verizon Fios 90.9%, Verizon 77.9%, Xfinity 8.9%",1/10/2019,admin_UL,admin_UL
20163,"Xfinity 99.4%, Verizon Fios 96.0%, Verizon 62.6%, Cox 4.6%",1/10/2019,admin_UL,admin_UL
10954,"Optimum 100.0%, Verizon Fios 98.4%, Verizon 80.1%",1/10/2019,admin_UL,admin_UL
32504,"Cox 99.4%, AT&T Internet 96.6%, Mediacom 6.5%",1/10/2019,admin_UL,admin_UL
92551,"Spectrum 99.8%, Frontier - DSL 93.7%, Frontier - Fiber 79.3%",1/10/2019,admin_UL,admin_UL
19047,"Xfinity 99.0%, Verizon Fios 96.1%, Verizon 56.4%",1/10/2019,admin_UL,admin_UL
77339,"SuddenLink 97.3%, CenturyLink - DSL 94.3%, Xfinity 24.9%, CenturyLink - Fiber 4.3%, enTouch- Fiber 4.2%, enTouch - Cable 4.2%",1/10/2019,admin_UL,admin_UL
59901,"Montanasky 100.0%, CenturyLink - DSL 87.7%, Spectrum 82.5%, CenturyLink - Fiber 3.5%",1/10/2019,admin_UL,admin_UL
28227,"Spectrum 100.0%, AT&T Internet 98.2%, AT&T Fiber 56.6%, Windstream - DSL 10.0%",1/10/2019,admin_UL,admin_UL
92307,"Spectrum 92.4%, Frontier DSL 91.4%, Frontier Fiber 80.0%",1/10/2019,admin_UL,admin_UL
99501,"Alaska Communications Plans 96.1%, GCI - Cable 95.9%, GCI - Fiber 10.2%",1/10/2019,admin_UL,admin_UL
33527,"Spectrum 96.6%, Frontier - DSL 84.3%, Xfinity 36.6%, Frontier - Fiber 34.2%",1/10/2019,admin_UL,admin_UL
53072,"Spectrum 100.0%, AT&T Internet 98.2%, TDS 91.0%, CenturyLink 2.2%",1/10/2019,admin_UL,admin_UL
32792,"Spectrum 99.5%, CenturyLink - DSL 97.0%, Xfinity 16.2%, CenturyLink - Fiber 4.3%, AT&T Internet 2.3%",1/10/2019,admin_UL,admin_UL
03784,"Xfinity 96.0%, Consolidated 95.1%, Firstlight 54.5%",1/10/2019,admin_UL,admin_UL
92101,"AT&T Internet 99.4%, Cox 96.8%, AT&T Fiber 3.6%",1/10/2019,admin_UL,admin_UL
75080,"Spectrum 99.9%, AT&T Internet 74.2%, AT&T Fiber 72.2%",1/10/2019,admin_UL,admin_UL
29210,"Spectrum 100.0%, AT&T Internet 94.0%, Windstream  6.2%, AT&T Fiber 2.0%",1/10/2019,admin_UL,admin_UL
22206,"Xfinity 99.7%, Verizon 94.3%, Verizon Fios 38.3%",1/10/2019,admin_UL,admin_UL
45011,"Spectrum 10.9%, Cincinnati Bell - DSL 83.0%, Cincinnati Bell - Fiber 36.8%",1/10/2019,admin_UL,admin_UL
30326,"AT&T Internet 99.5%, Xfinity 99.5%, AT&T Fiber 63.2%, Blackfoot 11.8%, Hotwire 11.8%",1/10/2019,admin_UL,admin_UL
93612,"Xfinity 99.3%, AT&T Internet 98.7%, AT&T Fiber 5.9%",1/10/2019,admin_UL,admin_UL
92346,"Spectrum 97.9%, AT&T Internet 94.0%",1/10/2019,admin_UL,admin_UL
14225,"Spectrum 100.0%, Verizon 93.8%, Verizon Fios 23.5%",1/10/2019,admin_UL,admin_UL
22314,"Xfinity 99.7%, Verizon 98.1%, Cox 10.5%",1/10/2019,admin_UL,admin_UL
35224,"Spectrum 98.3%, AT&T Internet 91.6%",1/10/2019,admin_UL,admin_UL
30126,"Xfinity 97.8%, AT&T Internet 96.5%, AT&T Fiber 28.8%, Spectrum 21.1%",1/10/2019,admin_UL,admin_UL
31768,"Windstream - DSL 96.6%, Mediacom 82.1%, CNS Internet 60.9%, Windstream - FIber 8.7%",1/10/2019,admin_UL,admin_UL
96707,"Spectrum 99.4%, Hawaiian Telcom - SDSL 99.4%, Hawaiian Telcom - Fiber 55.5%, Sandwich Isles Communication Plans - Fiber 7.0%, Sandwich Isles Communication Plans - DSL 4.7%",1/10/2019,admin_UL,admin_UL
33068,"Xfinity 99.6%, AT&T Internet 97.9%, AT&T Fiber 3.4%",1/10/2019,admin_UL,admin_UL
97351,"CenturyLink 96.0%, Spectrum 91.1%, Mint 89.8%",1/10/2019,admin_UL,admin_UL
97330,"Xfinity 96.0%, CenturyLink - DSL 95.7%",1/10/2019,admin_UL,admin_UL
32137,"Spectrum 100.0%, AY&T Fiber 98.3%, AT&T Fiber 10.0%",1/10/2019,admin_UL,admin_UL
43068,"Spectrum 99.4%, AT&T Internet 97.3%, WOW 86.0%, CenturyLink 5.5%",1/10/2019,admin_UL,admin_UL
20852,"Xfinity 94.8%, Verizon Fios 82.7%, Verizon 73.2%",1/10/2019,admin_UL,admin_UL
45373,"Spectrum 98.6%, Frontier 91.3%, Cincinnati Bell 9.5%",1/10/2019,admin_UL,admin_UL
95201,"Xfinity 97.7%, AT&T Internet 96.2%, AT&T Fiber 6.8%",1/10/2019,admin_UL,admin_UL
08759,"Verizon 93.9%, Xifinty 88.1%, Hotwire 16.3%, Verizon Fios 4.3%",1/10/2019,admin_UL,admin_UL
94547,"Xfinity 99.2%, AT&T Internet 99.0%, Sonic 32.4%",1/10/2019,admin_UL,admin_UL
46410,"Xfinity 96.2%, AT&T Internet 90.5%, AT&T Fiber 11.2%, Frontier 6.3%",1/10/2019,admin_UL,admin_UL
75067,"Spectrum 100.0%, Frontier - DSL 88.0%, Frontier - Fiber 86.0%, AT&T Internet 2.7%",1/10/2019,admin_UL,admin_UL
62206,"Spectrum 100.0%, AT&T Internet 95.9%, Mediacom 3.1%",1/10/2019,admin_UL,admin_UL
60526,"AT&T Internet 99.5%, Xfinity 97.6%",1/10/2019,admin_UL,admin_UL
36693,"Xfinity 99.1%, AT&T Internet 97.6%, Mediacom 30.3%, AT&T Fiber 5.2%",1/10/2019,admin_UL,admin_UL
28262,"Spectrum 100.0%, AT&T Internet 82.6%, AT&T Fiber 42.8%, Windstream 22.1%, Google Fiber 3.1%",1/10/2019,admin_UL,admin_UL
19034,"Xfinity 99.6%, Verizon Fios 97.3%, Verizon 47.1%",1/10/2019,admin_UL,admin_UL
70435,"AT&T Internet 92.0%, Spectrum 91.4%, AT&T Fiber 17.2%",1/10/2019,admin_UL,admin_UL
90045,"Spectrum 100.0%, AT&T Internet 91.7%, AT&T Fiber 20.9%, Sonic 14.3%, Frontier 4.4%",1/10/2019,admin_UL,admin_UL
40202,"Spectrum 100.0%, AT&T Internet 99.8%, Windstream 6.0%",1/10/2019,admin_UL,admin_UL
38134,"Xfinity 96.1%, AT&T Internet 95.5%, AT&T Fiber 3.6%",1/10/2019,admin_UL,admin_UL
75228,"Spectrum 100.0%, AT&T Internet 96.4%, AT&T Fiber 63.5%",1/10/2019,admin_UL,admin_UL
30122,"AT&T Internet 98.0%, Xfinity 94.8%, AT&T Fiber 27.8%, Google Fiber 7.7%, Hotwire 6.5%",1/10/2019,admin_UL,admin_UL
91367,"Spectrum 100.0%, AT&T Internet 88.6%, Sonic 18.5%, AT&T Fiber 14.9%",1/10/2019,admin_UL,admin_UL
27360,"Spectrum 99.5%, North State - DSL 99.2%, North State - Fiber 95.4%, Windstream - Cable 8.9%",1/10/2019,admin_UL,admin_UL
02052,"Xfinity 100.0%, Verizon Fios 99.9%, Verizon 63.5%",1/10/2019,admin_UL,admin_UL
02472,"Xfinity 99.8%, Verizon 98.7%, RCN 98.6%, Verizon Fios 6.3%",1/10/2019,admin_UL,admin_UL
33122,"AT&T Internet 100.0%, Xfinity 100.0%",1/10/2019,admin_UL,admin_UL
31088,"Cox 93.7%, Windstream 55.8%, AT&T Internet 42.8%, Comsouth 35.8%, Watson Online 13.3%",1/10/2019,admin_UL,admin_UL
76401,"CenturyLink 95.9%, Northland 60.2%",1/10/2019,admin_UL,admin_UL
95472,"Xfinity 98.1%, AT&T Internet 92.1%, Sonic - DSL 59.0%, Sonic - Fiber 18.0%, Wave G 4.5%",1/10/2019,admin_UL,admin_UL
28633,"Spectrum 96.3%, AT&T Internet 88.8%, AT&T Fiber 3.6%, SkyBest Communications 2.7%",1/10/2019,admin_UL,admin_UL
33755,"Spectrum 100.0%, Wow! 99.7%, Frontier - DSL 91.9%, Frontier - Fiber 75.7%, Mediacom 5.6%",1/10/2019,admin_UL,admin_UL
12345,"Spectrum 100.0%, Verizon 88.4%, Verizon Fios 64.3%",1/9/2019,admin_UL,admin_UL
28104,"Spectrum 100.0%, Winstream - DSL 97.7%, Windstream - Cable 18.6%, Windstream - Fiber 8.5%",1/9/2019,admin_UL,admin_UL
76104,"Spectrum 100.0%, AT&T Internet 99.2%, AT&T Fiber 19.3%",1/9/2019,admin_UL,admin_UL
90239,"Spectrum 100.0%, Frontier 86.3%, AT&T Internet 3.5%, Frontier  2.7%",1/9/2019,admin_UL,admin_UL
90024,"Spectrum 100.0%, Frontier 95.4%, AT&T Internet 12.1%",1/9/2019,admin_UL,admin_UL
76006,"Spectrum 100.0%, AT&T Internet 98.1%, AT&T Fiber 3.6%",1/9/2019,admin_UL,admin_UL
43206,"AT&T Internet 100.0%, Spectrum 100.0%, Wow! 98.3%",1/9/2019,admin_UL,admin_UL
33542,"Spectrum 100.0%, Frontier - DSL 91.3%, Frontier - Fiber 89.6%",1/9/2019,admin_UL,admin_UL
27701,"Spectrum 100.0%, Frontier 86.8%",1/8/2019,admin_UL,admin_UL
27012,"Spectrum 99.2%, AT&T Internet 93.6%, AT&T Fiber 37.0%, Windstream 86.0%, PCSI 44.0%",1/8/2019,admin_UL,admin_UL
97520,"CenturyLink 92.9%, Spectrum 91.9%, AFN 84.8%",1/8/2019,admin_UL,admin_UL
83442,"Fybercom - Fiber 100.0%, CenturyLink 96.4%, Cable One 69.6%, Direct - Cable 22.8%, Direct - DSL 22.8%, Direct - Fiber 22.8%",1/8/2019,admin_UL,admin_UL
85248,"CenturyLink - DSL 94.8%, Cox 61.2%, Orbitel 50.0%, CenturyLink - Fiber 85.0%, Gila River Telecommunication Plans 22.0%",1/8/2019,admin_UL,admin_UL
82718,"CenturyLink 91.5%, Spectrum 85.8%, Visionary - DSL 8.2%",1/8/2019,admin_UL,admin_UL
27540,"Spectrum 97.6%, CenturyLink - DSL 82.9%, AT&T Fiber 18.6%, CenturyLink - Fiber 18.0%, AT&T Internet 13.1%, Ting 13.1%",1/8/2019,admin_UL,admin_UL
46563,"CenturyLink 90.4%, Xfinity 55.6%, Mediacom 18.4%",1/4/2019,admin_UL,admin_UL
98607,"Xfinity 98.7%, Frontier - Fiber 67.4%, Frontier - DSL 67.4%, CenturyLink 4.9%",1/4/2019,admin_UL,admin_UL
89523,"Spectrum 98.9%, AT&T Internet 93.3%",1/1/2019,admin_UL,admin_UL
93036,"Spectrum 98.6%, Frontier - DSL 91.7.%, Frontier - Fiber 89.3%",1/1/2019,admin_UL,admin_UL
92691,"Cox 98.2%, AT&T Internet 97.2%",1/1/2019,admin_UL,admin_UL
44883,"Spectrum 88.5%, AT&T Internet 74.7%, Bascom 22.4%, STC 3.4%, CenturyLink 2.3%",1/1/2019,admin_UL,admin_UL
47362,"Xfinity 84.9%, AT&T Internet 84.1%, Metronet 73.2%, Ninestar Connect 5.9%, NTLC 4.7%, NLBC 2.8%, Mediacom 2.2%",1/1/2019,admin_UL,admin_UL
30309,"Xfinity 100.0%, AT&T Internet 89.1%, AT&T Fiber 35.4%, Google Fiber 10.2%",1/1/2019,admin_UL,admin_UL
53202,"Spectrum 100.0%, AT&T Internet 99.8%, TDS 77.2%, AT&T Fiber 7.1%",12/31/2018,admin_UL,admin_UL
30005,"Xfinity 98.2%, AT&T Internet 96.2%, AT&T Fiber 43.2%",12/31/2018,admin_UL,admin_UL
47701,"Spectrum 96.8%, AT&T Internet 96.2%, Wow! 87.7%, Newwave 3.1%",12/31/2018,admin_UL,admin_UL
14424,"Spectrum 93.9%, Frontier 92.6%, Windstream 3.6%",12/31/2018,admin_UL,admin_UL
75693,"SuddenLink 98.7%, AT&T Internet 91.3%",12/31/2018,admin_UL,admin_UL
30083,"Xfinity 98.7%, AT&T Internet 93.9%, AT&T Fiber 38.4%, Windstream 4.6%, Google Fiber 2.5%",12/31/2018,admin_UL,admin_UL
29401,"Xfinity 100.0%, AT&T Internet 100.0%",12/31/2018,admin_UL,admin_UL
33029,"Xfinity 100.0%, AT&T Internet 79.2%, AT&T Fiber 21.1%",12/31/2018,admin_UL,admin_UL
21704,"Xfinity 99.2%, Verizon 88.1%",12/31/2018,admin_UL,admin_UL
75019,"Spectrum  100%, Frontier - DSL 96.6%, Frontier - Fiber 96.2%, Windstream 11.2%, AT&T Internet 3.4%, Grande - Cable 2.8%, Grande - DSL 2.8%",12/31/2018,admin_UL,admin_UL
92020,"Cox 99.3%, AT&T Internet 98.9%",12/31/2018,admin_UL,admin_UL
33351,"Xfinity 99.0%, AT&T Internet 98.2%, AT&T Fiber 13.2%",12/31/2018,admin_UL,admin_UL
32258,"Xfinity 98.8%, AT&T Internet 93.8%, AT&T Fiber 70.3%",12/31/2018,admin_UL,admin_UL
89118,"Cox 88.3%, CenturyLink - DSL 84.8%, CenturyLink - Fiber 14.0%",12/31/2018,admin_UL,admin_UL
37643,"CenturyLink 98.4%, Spectrum 87.4%, Xfinity 28.1%",12/31/2018,admin_UL,admin_UL
89030,"CenturyLink - DSL 99.2%, Cox 98.6%, CenturyLink - Fiber 3.3%",12/31/2018,admin_UL,admin_UL
66031,AT&T Internet 100.0%,12/31/2018,admin_UL,admin_UL
28301,"Spectrum 100.0%, CenturyLink DSL 98.3%, CenturyLink 8.4%, Windstream 4.3%",12/31/2018,admin_UL,admin_UL
43604,"AT&T Internet 100.0%, Buckeye Broadband 97.7%",12/31/2018,admin_UL,admin_UL
89115,"CenturyLink - DSL 94.6%, Cox 93.1%, CenturyLink - Fiber 9.5%",12/31/2018,admin_UL,admin_UL
91301,"Spectrum 98.9%, AT&T Internet 97.0%, AT&T Fiber 2.4%",12/24/2018,admin_UL,admin_UL
13201,"Spectrum 100.0%, Verizon 86.2%, Verizon Fios 57.3%, New Visions 7.5%, Windstream - DSL 4.2%",12/24/2018,admin_UL,admin_UL
90001,"Spectrum 100.0%, AT&T Internet 99.5%",12/24/2018,admin_UL,admin_UL
81212,"CenturyLink 87.0%, Spectrum 86.6%",12/24/2018,admin_UL,admin_UL
01887,"Xfinity 99.8%, Verizon Fios 99.8%, Verizon 74.1%",12/24/2018,admin_UL,admin_UL
99645,"MTA - DSL 99.7%, GCI - Cable 77.6%, MTA - Fiber 15.7%, GCI - Fiber 5.6%",12/24/2018,admin_UL,admin_UL
11520,"Optimum 100.0%, Verizon Fios 99.4%, Verizon 92.1%",12/24/2018,admin_UL,admin_UL
14602,"Xfinity 99.8%, Verizon Fios 99.8%, Verizon 74.1%",12/24/2018,admin_UL,admin_UL
66209,"Spectrum 100.0%, AT&T Internet 98.8%, Google Fiber 40.5%, AT&T Fiber 40.2%, Consolidated Cable 12.9%",12/24/2018,admin_UL,admin_UL
39601,"AT&T Internet 89.1%, Cable One 60.5%, C Spire Fiber 43.3%, Franklin Telephone 9.3%",12/24/2018,admin_UL,admin_UL
39648,"Cable One 87.7%, AT&T Internet 87.5%, C Sprire Fiber 46.4%",12/24/2018,admin_UL,admin_UL
08205,"Xfinity 98.2%, Verizon 95.9%",12/24/2018,admin_UL,admin_UL
95682,"AT&T Internet 94.9%, Xfinity 85.7%",12/24/2018,admin_UL,admin_UL
92626,"Spectrum 96.4%, AT&T Internet 96.1%, AT&T Fiber 3.3%",12/24/2018,admin_UL,admin_UL
08854,"Optimum 100.0%, Verizon 96.7%, Verizon Fios 13.8%, Xfinity 3.9%",12/24/2018,admin_UL,admin_UL
89032,"Cox 99.8%, CenturyLink - DSL 94.0%, CenturyLink - Fiber 17.4%",12/24/2018,admin_UL,admin_UL
55129,"CenturyLink - DSL 99.7%, Xfinity 99.4%, CenturyLink - Fiber 7.9%",12/24/2018,admin_UL,admin_UL
07405,"Optimum 100.0%, Verizon 98.3%",12/24/2018,admin_UL,admin_UL
60558,"Xfinity 99.8%, AT&T Internet 99.6%",12/24/2018,admin_UL,admin_UL
34984,"Xfinity 99.4%, AT&T Internet 97.1%, Home Town Cable Plus Plans 2.3%",12/24/2018,admin_UL,admin_UL
23320,"Cox 97.6%, Verizon Fios 83.5%, Verizon 81.0%",12/24/2018,admin_UL,admin_UL
17403,"Xfinity 98.2%, Verizon 92.9%",12/24/2018,admin_UL,admin_UL
76001,"Spectrum 99.3%, AT&T Internet 99.3%",12/24/2018,admin_UL,admin_UL
39759,"AT&T Internet 80.2%, Atlantic Broadband 77.0%, Maxxsouth Broadband Plans 76.9%, C Spire Fiber 75.9%, Maxxsouth Plans 13.9%, Franklin Telephone Plans - Fiber 5.9%, AT&T Fiber 2.9%, CCG 2.5%",12/24/2018,admin_UL,admin_UL
22202,"Xfinity 97.9%, Verizon Fios 92.9%, Verizon 91.0%",12/24/2018,admin_UL,admin_UL
89121,"Cox 94.5%, CenturyLink - DSL 89.9%, CenturyLink - Fiber 7.3%",12/24/2018,admin_UL,admin_UL
94510,"AT&T Internet 98.7%, Xfinity 98.3%, Sonic 24.1%",12/24/2018,admin_UL,admin_UL
08701,"Optimum 100.0%, Verizon 95.6%, Verizon Fios 56.5%",12/24/2018,admin_UL,admin_UL
89081,"Cox 97.9%, CenturyLink - DSL 96.1%, CenturyLink - Fiber 4.1%",12/24/2018,admin_UL,admin_UL
60538,"Xfinity 99.7%, AT&T Internet 83.3%, Metronet 30.4%, AT&T Fiber 4.6%",12/24/2018,admin_UL,admin_UL
23831,"Xfinity 98.7%, Verizon 86.2%, Verizon Fios 79.0%",12/24/2018,admin_UL,admin_UL
79101,"SuddenLink 100.0%, AT&T Internet 95.5%, Ama Techtel 9.9%, NTS 7.1%",12/24/2018,admin_UL,admin_UL
00739,"Liberty 54.9%, Claro Internet 51.8%",12/24/2018,admin_UL,admin_UL
96761,"Spectrum 97.5%, Hawaiian Telcom - DSL 92.3%, Hawaiian Telcom - Fiber 3.0%",12/24/2018,admin_UL,admin_UL
93065,"Spectrum 99.9%, AT&T Internet 99.1%, AT&T Fiber 2.9%",12/24/2018,admin_UL,admin_UL
76109,"Spectrum 99.4%, AT&T Internet 96.7%, AT&T Fiber 13.1%",12/24/2018,admin_UL,admin_UL
64145,"Spectrum 98.2%, AT&T Internet 97.9%, Google Fiber 96.6%, AT&T Fiber 11.4%, Xfinity 5.8%",12/24/2018,admin_UL,admin_UL
76092,"Spectrum 99.0%, Frontier Fiber 91.9%, Frontier 91.3%, Onesource DSL 13.5%, AT&T Internet 11.6%, Onesource Cable 10.9%, Onesource Fiber 8.1%",12/24/2018,admin_UL,admin_UL
95062,"Xfinity 97.8%, AT&T Internet 97.1%, Sonic 75.1%, AT&T Fiber 28.1%, Spectrum 6.7%",12/24/2018,admin_UL,admin_UL
77032,"Xfinity 94.9%, AT&T Internet 75.7%, AT&T Fiber 23.2%, Windstream 21.1%",12/24/2018,admin_UL,admin_UL
32216,"Xfinity 99.3%, AT&T Internet 91.5%, AT&T Fiber 29.4%, Windstream 19.4%",12/24/2018,admin_UL,admin_UL
07105,"Optimum 100.0%, Verizon 99.7%, Verizon Fios 94.2%",12/24/2018,admin_UL,admin_UL
08902,"Optimum 98.8%, Verizon 88.3%, Verizon Fios 62.6%, Xfinity 9.9%",12/24/2018,admin_UL,admin_UL
07675,"Optimum 100.0%, Verizon Fios 97.8%, Verizon 68.0%",12/24/2018,admin_UL,admin_UL
07060,"Xfinity 100.0%, Verizon Fios 98.8%, Verizon 91.4%, Optimum 13.5%",12/24/2018,admin_UL,admin_UL
08807,"Optimum 100.0%, Verizon Fios 90.8%, Verizon 79.7%",12/24/2018,admin_UL,admin_UL
06025,No Data Available,12/24/2018,admin_UL,admin_UL
06030,"Xfinity 99.8%, Frontier 92.2%",12/24/2018,admin_UL,admin_UL
08080,"Xfinity 99.7%, Verizon 82.2%, Verizon Fios 61.5%",12/24/2018,admin_UL,admin_UL
06002,"Xfinity 99.1%, Frontier 94.1%",12/24/2018,admin_UL,admin_UL
06062,"Xfinity 100.0%, Frontier 93.3%, Cox 3.1%",12/24/2018,admin_UL,admin_UL
33308,"Xfinity 98.3%, AT&T Internet 87.9%, AT&T Fiber 30.1%",12/24/2018,admin_UL,admin_UL
34233,"Xfinity 98.8%, Frontier - DSL 90.8%, Frontier - Fiber 90.0%",12/24/2018,admin_UL,admin_UL
34275,"Xfinity 95.7%, Frontier 80.4%",12/24/2018,admin_UL,admin_UL
95670,"Xfinity 98.7%, AT&T Internet 98.7%, Consolidated 6.6%",12/24/2018,admin_UL,admin_UL
10604,"Optimum 100.0%, Verizon Fios 99.8%, Verizon 90.6%",12/24/2018,admin_UL,admin_UL
79925,"Spectrum 100.0%, AT&T Internet 98.4%, AT&T Fiber 16.4%",12/24/2018,admin_UL,admin_UL
10550,"Optimum 100.0%, Spectrum 100.0%, Verizon 99.9%, Verizon Fios 99.9%",12/24/2018,admin_UL,admin_UL
07981,No Data Available,12/24/2018,admin_UL,admin_UL
89130,"Cox 99.8%, CenturyLink - DSL 94.7%, CenturyLink - Fiber 15.8%",12/24/2018,admin_UL,admin_UL
08204,"Xfinity 98.8%, Verizon 91.9%, Verizon Fios 3.1%",12/24/2018,admin_UL,admin_UL
11701,"Optimum 100.0%, Verizon Fios 95.3%, Verizon 79.2%",12/24/2018,admin_UL,admin_UL
48033,"AT&T Internet 95.5%, Xfinity 91.8%, Clear Rate Communications Plans 48.7%",12/21/2018,admin_UL,admin_UL
25419,"Xfinity 99.7%, Frontier 95.9%",12/21/2018,admin_UL,admin_UL
77381,"Xfinity 98.5%, AT&T Internet 80.3%, Consolidated - DSL 22.5%, AT&T Fiber 21.3%, Spectrum 6.0%, enTouch - Fiber 4.9%, enTouch - Cable 4.9%, Consolidated - Fiber 2.7%,",12/21/2018,admin_UL,admin_UL
71101,"Xfinity 99.9%, AT&T Internet 99.9%",12/21/2018,admin_UL,admin_UL
01085,"Verizon 97.4%, Xfinity 97.2%, Whip City Fiber 22.9%",12/21/2018,admin_UL,admin_UL
02919,"Cox 100.0%, Verizon Fios 99.1%, Verizon 84.7%",12/21/2018,admin_UL,admin_UL
15235,"Xfinity 98.5%, Verizon Fios 98.4%, Verizon 62.0%, Windstream 5.5%",12/21/2018,admin_UL,admin_UL
77706,"Spectrum 100.0%, AT&T Internet 97.1%",12/21/2018,admin_UL,admin_UL
01030,"Xfinity 99.8%, Verizon 96.1%, FirstLight 2.5%",12/21/2018,admin_UL,admin_UL
02879,"Cox 99.6%, Verizon Fios 96.6%, Verizon 82.8%",12/21/2018,admin_UL,admin_UL
94588,"Xfinity 97.7%, AT&T Internet 92.6%, Sonic 3.5%",12/21/2018,admin_UL,admin_UL
94540,"Xfinity 97.8%, AT&T Internet 97.7%, Sonic 16.1%, AT&T Fiber 3.9%",12/21/2018,admin_UL,admin_UL
84032,"CenturyLink - DSL 93.8%, Xfinity 71.7%, All West - Fiber 32.1%, CenturyLink - Fiber 8.7%, All West - DSL 3.8%",12/21/2018,admin_UL,admin_UL
72205,"AT&T Internet 99.8%, Xfinity 99.3%, AT&T Fiber 4.0%",12/21/2018,admin_UL,admin_UL
72143,"AT&T Internet 76.8%, Cablelynx 70.2%, Indco Cable 16.1%, CenturyLink 7.8%, Windstream 5.1%, SuddenLink 2.1%",12/21/2018,admin_UL,admin_UL
48236,"Xfinity 99.8%, AT&T Internet 99.6%, Wow! 55.4%",12/21/2018,admin_UL,admin_UL
21771,"Xfinity 98.9%, Verizon Fios 74.6%, Verizon 8.6%",12/20/2018,admin_UL,admin_UL
20879,"Xfinity 98.6%, Verizon Fios 96.0%, Verizon 68.2%, RCN 16.7%",12/20/2018,admin_UL,admin_UL
20723,"Xfinity 98.1%, Verizon Fios 98.0%, Verizon 82.5%",12/20/2018,admin_UL,admin_UL
20782,"Xfinity 98.8%, Verizon Fios 84.1%, Verizon 79.9%",12/20/2018,admin_UL,admin_UL
80205,"Xfinity 99.6%, CenturyLink - DSL 89.2%, CenturyLink - Fiber 61.5%, Forethought.net - DSL 5.1%, Forethought.net - Fiber 2.3%",12/20/2018,admin_UL,admin_UL
19973,"Xfinity 96.6%, Verizon 88.6%",12/20/2018,admin_UL,admin_UL
34652,"Spectrum 100.0%, Frontier 91.3%",12/19/2018,admin_UL,admin_UL
29673,"Spectrum 99.4%, AT&T Internet 94.8%, AT&T Fiber 2.9%",12/19/2018,admin_UL,admin_UL
34689,"Spectrum 100.0%, Frontier - DSL 92.3%, Wow! 90.6%, Frontier - Fiber 86.7%",12/19/2018,admin_UL,admin_UL
89511,"Spectrum 98.3%, AT&T Internet 96.9%, AT&T Fiber 2.1%",12/19/2018,admin_UL,admin_UL
37040,"Spectrum 97.9%, AT&T Internet 96.1%, CDE Lightband 70.5%, AT&T Fiber 25.4%, Xfinity 3.1%",12/19/2018,admin_UL,admin_UL
27215,"Spectrum 99.3%, AT&T Internet 90.8%, At&T Fiber 5.0%, CenturyLink 3.7% ",12/19/2018,admin_UL,admin_UL
